ID,SurveySessionID,QuestionID,QuestionName,SectionID,SubmittedAt,Duration,Row,Value,ColumnIndex,Text
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,1,2,2,Political decisions are made by directly elected representatives of the people.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,5,2,2,Courts can prevent the government from acting beyond its authority.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,3,2,2,Civil society groups are involved in policymaking and implementation.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,17,2,2,The rights of minority groups are protected.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,8,2,2,Different political parties offer clear alternatives to one another.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,18,2,2,There are no armed conflicts and the security sector is legitimised.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,14,3,3,"Citizens have the final say on the most important political issues, e.g., through referendum."
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,12,3,3,There is a judicial system that treats everyone in the same way.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,9,3,3,The military is under the control of civilian leaders.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,7,3,3,Governing parties can be punished in elections if they fail to deliver on their promises.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,2,3,3,Political decisions are made by independent experts rather than elected politicians or the people.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,13,3,3,The government protects all citizens against poverty.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,19,3,3,A gender-sensitive policy is implemented in all political areas.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,16,3,3,The voice of each citizen counts equally and without discrimination.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,10,3,3,"The media, both off-line and on-line, are free in their criticism of political leaders."
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,11,3,3,Experts’ views are considered prior to government decision-making.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,6,3,3,Free and fair national elections are held regularly with a choice of at least two political parties.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,15,3,3,People have the right to non-violent protest.
43,24,18,QB1,3,2024-09-29 10:29:41.375544255 +0000 UTC,15,4,3,3,Opposition parties are free to criticize the government.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,1,0,0,Political decisions are made by directly elected representatives of the people.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,5,0,0,Courts can prevent the government from acting beyond its authority.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,3,0,0,Civil society groups are involved in policymaking and implementation.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,17,0,0,The rights of minority groups are protected.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,8,0,0,Different political parties offer clear alternatives to one another.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,18,0,0,There are no armed conflicts and the security sector is legitimised.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,14,0,0,"Citizens have the final say on the most important political issues, e.g., through referendum."
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,12,0,0,There is a judicial system that treats everyone in the same way.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,9,0,0,The military is under the control of civilian leaders.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,7,0,0,Governing parties can be punished in elections if they fail to deliver on their promises.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,2,0,0,Political decisions are made by independent experts rather than elected politicians or the people.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,13,0,0,The government protects all citizens against poverty.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,19,0,0,A gender-sensitive policy is implemented in all political areas.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,16,0,0,The voice of each citizen counts equally and without discrimination.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,10,0,0,"The media, both off-line and on-line, are free in their criticism of political leaders."
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,11,0,0,Experts’ views are considered prior to government decision-making.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,6,0,0,Free and fair national elections are held regularly with a choice of at least two political parties.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,15,0,0,People have the right to non-violent protest.
74,21,18,QB1,3,2024-09-29 11:01:00.102603845 +0000 UTC,13,4,0,0,Opposition parties are free to criticize the government.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,15,5,5,People have the right to non-violent protest.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,1,4,4,Political decisions are made by directly elected representatives of the people.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,5,2,2,Courts can prevent the government from acting beyond its authority.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,3,3,3,Civil society groups are involved in policymaking and implementation.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,17,1,1,The rights of minority groups are protected.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,11,0,0,Experts’ views are considered prior to government decision-making.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,13,2,2,The government protects all citizens against poverty.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,9,1,1,The military is under the control of civilian leaders.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,19,0,0,A gender-sensitive policy is implemented in all political areas.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,7,1,1,Governing parties can be punished in elections if they fail to deliver on their promises.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,6,2,2,Free and fair national elections are held regularly with a choice of at least two political parties.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,18,3,3,There are no armed conflicts and the security sector is legitimised.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,10,2,2,"The media, both off-line and on-line, are free in their criticism of political leaders."
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,12,1,1,There is a judicial system that treats everyone in the same way.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,8,3,3,Different political parties offer clear alternatives to one another.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,16,2,2,The voice of each citizen counts equally and without discrimination.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,4,4,4,Opposition parties are free to criticize the government.
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,14,98,6,"Citizens have the final say on the most important political issues, e.g., through referendum."
102,26,18,QB1,3,2024-09-30 14:01:11.579913752 +0000 UTC,21,2,4,4,Political decisions are made by independent experts rather than elected politicians or the people.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,3,2,2,Gruppen der Zivilgesellschaft sind an der Politikgestaltung und -umsetzung beteiligt.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,8,2,2,Die verschiedenen politischen Parteien bieten klare Alternativen zueinander.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,14,2,2,"Die Bürger:innen haben das letzte Wort in den wichtigsten politischen Fragen, z. B. durch ein Referendum."
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,9,2,2,Das Militär steht unter der Kontrolle der zivilen Führung.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,13,2,2,Der Staat schützt alle Bürger:innen vor Armut.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,16,2,2,Die Stimme aller Bürger:innen zählt gleichermassen und ohne Diskriminierung.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,4,2,2,"Den Oppositionsparteien steht es frei, die Regierung zu kritisieren."
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,1,2,2,Politische Entscheidungen werden von direkt gewählten Vertreter:innen des Volkes getroffen.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,17,2,2,Die Rechte von Minderheitengruppen werden geschützt.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,5,2,2,"Die Gerichte können die Regierung daran hindern, ausserhalb ihrer Befugnisse zu handeln."
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,6,2,2,"Es finden regelmässig freie und faire nationale Wahlen statt, bei denen mindestens zwei politische Parteien zur Wahl stehen."
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,12,2,2,"Es gibt ein Justizsystem, das alle Menschen gleich behandelt."
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,19,2,2,Eine geschlechtersensible Politik wird in allen politischen Bereichen umgesetzt.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,18,2,2,Es gibt keine bewaffneten Konflikte und der Sicherheitssektor ist legitimiert.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,2,2,2,Politische Entscheidungen werden von unabhängigen Expert:innen und nicht von gewählten Politiker:innen oder dem Volk getroffen.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,15,2,2,Die Menschen haben das Recht auf gewaltfreien Protest.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,10,2,2,"Die Medien, sowohl offline als auch online, sind frei in ihrer Kritik an der politischen Führung."
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,11,2,2,Die Meinung von Expert:innen wird vor der Entscheidungsfindung der Regierung berücksichtigt.
130,28,18,QB1,3,2024-09-30 14:11:17.894623409 +0000 UTC,15,7,2,2,"Regierungsparteien können bei Wahlen abgestraft werden, wenn sie ihre Versprechen nicht einhalten."
202,40,18,QB1,3,2024-10-05 20:41:16.47755341 +0000 UTC,93,13,5,5,The government protects all citizens against poverty.
